Ürün Kodu,Ürün Adı,Kategori,Açıklama,Ürün URL,Görsel Sayısı,Görseller
PNK193,PNK 193,,"100X200CM EŞEK AYAK MASA Eşek Ayak Ahşap Masa – Doğallık ve Estetiğin Buluştuğu Tasarım Özenle el yapımı olarak üretilmiş bu eşek ayak masa, mekanınıza hem şıklık hem de fonksiyonel kullanım sunar. Masanın sağlam yapısı ve karakteristik eşek ayak tasarımı, uzun yıllar güvenle kullanım sağlar. Ahşabın doğal dokusu, yemek veya çalışma alanlarınıza sıcaklık ve zarif bir görünüm kazandırır. Hem estetiği hem de dayanıklılığı bir arada sunan bu masa, mekanınıza karakter katacak ideal bir tercihtir.",https://www.pinkhometr.com.tr/urun/pnk-193-1,7,images/PNK193/PNK193_01.jpg | images/PNK193/PNK193_02.webp | images/PNK193/PNK193_03.webp | images/PNK193/PNK193_04.webp | images/PNK193/PNK193_05.webp | images/PNK193/PNK193_06.webp | images/PNK193/PNK193_07.jpg
PNK194,PNK 194,,"160X200CM KÜTÜK KARYOLA 20X20CM KÜTÜKLERDEN OLUŞUR. Dış mekanalara doğal ahşabın eşsiz dokuları...Fırınlanmış Rus Çamı ağacından üretilen, bu sayede doğal çürüme, böceklenme ve hastalıklara karşı yüksek direnç gösteren bahçe kullanıma uygun dış ve iç mekan mobilyası. Ürün Detayları Ahşap Malzemesi:Fırınlanmış Rus Çamı Bakım Önerisi: Sezon sonunda kapalı alanda tutmanız daha doğru olacaktır buna imkanınız yoksa koruma kılıfı kullanmanız mobilyanızın uzun ömürlü olmasını sağlar.Temizliği öncelikle çok sert olmayan bir fırça ile ağır kimyasallar içeren deterjanlar kullanmadan yapılmalı ardından hafif nemli bir bezle silinerek kuruması beklenmeli. Malzeme: %100 Fırınlanmış Rus çamı Pink Home olarak ürün gruplarımıza göre, tüm ürünlerimizde faturanız üzerinde bulunan tarihten itibaren 2 yıl garanti veya sorumluluk süremiz bulunmaktadır. Daha fazla bilgi için sıkça sorulan sorular bölümünü inceleyiniz. Mobilya gibi büyük ebatlı ürün teslimatlarında sevkiyat ücreti uygulanır. Sevkiyat ücreti gönderilecek il-ilçe bilgisine ve alışveriş tutarına göre değişmektedir. Sevkiyat ücret bilgileri ödeme kısmında özel nakliye kısmında yaklaşık olarak belirtilir. Kara ulaşımının olmadığı ilçe ve adalarda teslimat kara tarafından seçilen iskeleye kadar yapılabilmektedir. Siparişinizi, teslim aldığınız tarihten itibaren 30 gün içerisinde kullanmadığınız ve ürün ya da ambalajını (satılabilirliğini) bozmadığınız sürece iade edebilirsiniz.",https://www.pinkhometr.com.tr/urun/pnk-182-1,5,images/PNK194/PNK194_01.webp | images/PNK194/PNK194_02.webp | images/PNK194/PNK194_03.jpg | images/PNK194/PNK194_04.jpg | images/PNK194/PNK194_05.jpg
PNK195,PNK 195,,"280x280cm L Köşe Takımı – 30cm Yan Sehpa Bölümü, 90cm Derinlik Ürün Özellikleri: L köşe tasarımı, mekanınıza estetik ve fonksiyonel bir kullanım sunar. Takıma dahil yan sehpa, pratik ve şık bir oturma düzeni oluşturur. Ayak ve tabla yapısı, uzun ömürlü ve sağlam bir kullanım sağlar. Bakım Önerisi: Sezon sonunda kapalı bir alanda muhafaza edilmesi önerilir. Eğer mümkün değilse, koruma kılıfı kullanımı mobilyanın ömrünü uzatır. Temizlik sırasında sert fırçalar ve ağır kimyasallar kullanılmamalıdır. Hafif nemli bir bez ile silinmesi ve kurumasının beklenmesi yeterlidir. Garanti: Ürünlerimiz, faturada belirtilen tarihten itibaren 2 yıl garanti kapsamındadır. Daha fazla bilgi için sıkça sorulan sorular bölümünü inceleyebilirsiniz. Teslimat ve Sevkiyat: Büyük ebatlı ürünlerde sevkiyat ücreti uygulanır ve il-ilçe bilgisine göre değişiklik gösterebilir. Kara ulaşımının olmadığı bölgelerde teslimat, kara tarafından seçilen iskeleye kadar yapılabilir.",https://www.pinkhometr.com.tr/urun/pnk-195-1,12,images/PNK195/PNK195_01.jpg | images/PNK195/PNK195_02.webp | images/PNK195/PNK195_03.png | images/PNK195/PNK195_04.webp | images/PNK195/PNK195_05.webp | images/PNK195/PNK195_06.png | images/PNK195/PNK195_07.png | images/PNK195/PNK195_08.png | images/PNK195/PNK195_09.webp | images/PNK195/PNK195_10.webp | images/PNK195/PNK195_11.webp | images/PNK195/PNK195_12.jpg
PNK196,PNK 196,,"60x55cm ipli sandalye İpli Ahşap Sandalye – Doğallık ve Konforun Buluştuğu Tasarım Özenle el yapımı olarak üretilmiş bu ipli sandalye, mekanınıza hem şıklık hem de fonksiyonel kullanım sunar. Ahşabın doğal dokusu ve ipli detayları, oturma alanınıza estetik bir dokunuş katarken, ergonomik tasarımı konforlu bir oturum sağlar. Hem estetiği hem de dayanıklılığı bir arada sunan bu sandalye, yemek alanları veya dinlenme köşeleri için ideal bir tercihtir.",https://www.pinkhometr.com.tr/urun/pnk-196,6,images/PNK196/PNK196_01.webp | images/PNK196/PNK196_02.webp | images/PNK196/PNK196_03.webp | images/PNK196/PNK196_04.png | images/PNK196/PNK196_05.webp | images/PNK196/PNK196_06.webp
PNK198,PNK 198,,"350x250cm L Köşe Takımı – Sehpa Dahil Ürün Detayları: Takıma dahil sehpa ölçüsü: 100x120 Sağlam ayak ve tabla yapısı, uzun ömürlü kullanım sağlar. Bakım Önerisi: Sezon sonunda kapalı bir alanda muhafaza edilmesi önerilir. Eğer bu mümkün değilse, koruma kılıfı kullanmanız mobilyanızın ömrünü uzatır. Temizlik sırasında sert fırçalar ve ağır kimyasallar kullanılmamalıdır. Hafif nemli bir bez ile silinmesi ve kurumasının beklenmesi yeterlidir. Garanti: Ürünlerimiz, faturada belirtilen tarihten itibaren 2 yıl garanti kapsamındadır. Daha fazla bilgi için sıkça sorulan sorular bölümüne bakabilirsiniz. Teslimat ve Sevkiyat: Büyük ebatlı ürünlerde sevkiyat ücreti uygulanır ve il-ilçe bilgisine göre değişiklik gösterebilir. Kara ulaşımının olmadığı bölgelerde teslimat, kara tarafından seçilen iskeleye kadar yapılabilmektedir.",https://www.pinkhometr.com.tr/urun/pnk-198,7,images/PNK198/PNK198_01.webp | images/PNK198/PNK198_02.webp | images/PNK198/PNK198_03.webp | images/PNK198/PNK198_04.webp | images/PNK198/PNK198_05.webp | images/PNK198/PNK198_06.webp | images/PNK198/PNK198_07.jpg
PNK204,PNK 204,,80x150cm Ahşap eskitme sehpa,https://www.pinkhometr.com.tr/urun/pnk-204,5,images/PNK204/PNK204_01.webp | images/PNK204/PNK204_02.jpg | images/PNK204/PNK204_03.webp | images/PNK204/PNK204_04.webp | images/PNK204/PNK204_05.jpg
PNK205,PNK 205,,"100x200cm Masa 1 adet üçlü bank 3 adet sandalye dahildir. Ahşap Masa, Üçlü Bank ve 3 Sandalye – Doğallık ve Konforun Buluştuğu Takım Özenle el yapımı olarak üretilmiş bu masa, üçlü bank ve 3 sandalye takımı, mekanınıza hem şıklık hem de fonksiyonel kullanım sunar. Masanın sağlam yapısı ve sandalyeler ile bankın ergonomik tasarımı, konforlu bir oturum sağlar. Ahşabın doğal dokusu, mekanınıza sıcaklık ve zarif bir görünüm kazandırırken, takımın bütünlüğü estetik bir oturma düzeni oluşturur. Hem estetiği hem de dayanıklılığı bir arada sunan bu takım, yemek alanları veya toplantı köşeleri için ideal bir tercihtir.",https://www.pinkhometr.com.tr/urun/pnk-205,5,images/PNK205/PNK205_01.webp | images/PNK205/PNK205_02.webp | images/PNK205/PNK205_03.webp | images/PNK205/PNK205_04.webp | images/PNK205/PNK205_05.webp
PNK206,PNK 206,,"160x200cm Yatak ölçüsü içindir. Yatağa Uyumlu Ahşap Karyola – Doğallık ve Konforun Buluştuğu Tasarım Özenle el yapımı olarak üretilmiş bu karyola, yatağınıza tam uyum sağlayacak şekilde tasarlanmıştır. Ahşabın doğal dokusu, yatak odanıza sıcaklık ve estetik bir görünüm kazandırırken, sağlam yapısı uzun yıllar güvenle kullanım sunar. Hem şıklığı hem de fonksiyonelliği bir arada sunan bu tasarım, konforlu bir uyku deneyimi ve zarif bir dekoratif dokunuş sağlar.",https://www.pinkhometr.com.tr/urun/pnk-206,2,images/PNK206/PNK206_01.webp | images/PNK206/PNK206_02.webp
PNK208,PNK 208,,120X80 SEHPA,https://www.pinkhometr.com.tr/urun/pnk-208,2,images/PNK208/PNK208_01.webp | images/PNK208/PNK208_02.webp
PNK209,PNK 209,,"57x150cm Tek gövde sehpa Dış mekanalara doğal ahşabın eşsiz dokuları...KESTANE ağacından üretilen, bu sayede doğal çürüme, böceklenme ve hastalıklara karşı yüksek direnç gösteren bahçe kullanıma uygun dış ve iç mekan mobilyası. Ürün Detayları Ayak ve Tabla Mazlemesi:KESTANE Bakım Önerisi: Sezon sonunda kapalı alanda tutmanız daha doğru olacaktır buna imkanınız yoksa koruma kılıfı kullanmanız mobilyanızın uzun ömürlü olmasını sağlar.Temizliği öncelikle çok sert olmayan bir fırça ile ağır kimyasallar içeren deterjanlar kullanmadan yapılmalı ardından hafif nemli bir bezle silinerek kuruması beklenmeli. Malzeme: %100 Kestane Pink Home olarak ürün gruplarımıza göre, tüm ürünlerimizde faturanız üzerinde bulunan tarihten itibaren 2 yıl garanti veya sorumluluk süremiz bulunmaktadır. Daha fazla bilgi için sıkça sorulan sorular bölümünü inceleyiniz. Mobilya gibi büyük ebatlı ürün teslimatlarında sevkiyat ücreti uygulanır. Sevkiyat ücreti gönderilecek il-ilçe bilgisine ve alışveriş tutarına göre değişmektedir. Sevkiyat ücret bilgileri ödeme kısmında özel nakliye kısmında yaklaşık olarak belirtilir. Kara ulaşımının olmadığı ilçe ve adalarda teslimat kara tarafından seçilen iskeleye kadar yapılabilmektedir. Siparişinizi, teslim aldığınız tarihten itibaren 30 gün içerisinde kullanmadığınız ve ürün ya da ambalajını (satılabilirliğini) bozmadığınız sürece iade edebilirsiniz.",https://www.pinkhometr.com.tr/urun/pnk-197-1,3,images/PNK209/PNK209_01.webp | images/PNK209/PNK209_02.webp | images/PNK209/PNK209_03.webp
PNK213,PNK 213,,100x150x45cm orta sehpa Kestane,https://www.pinkhometr.com.tr/urun/pnk-213,4,images/PNK213/PNK213_01.webp | images/PNK213/PNK213_02.png | images/PNK213/PNK213_03.webp | images/PNK213/PNK213_04.webp
PNK221,PNK 221,,150X80CM AYNA,https://www.pinkhometr.com.tr/urun/pnk-221,2,images/PNK221/PNK221_01.jpg | images/PNK221/PNK221_02.png
PNK270,PNK270,,35 CM ÇAP 50 CM YÜKSEKLİK,https://www.pinkhometr.com.tr/urun/pnk270,4,images/PNK270/PNK270_01.webp | images/PNK270/PNK270_02.webp | images/PNK270/PNK270_03.webp | images/PNK270/PNK270_04.png
PNK285,PNK 285,,"1 Adet Makrome Şemsiye – Sağlıklı ve Fonksiyonel Tasarım Özenle el yapımı olarak üretilmiş bu makrome şemsiye, sadece mekanınızı güneşten korumakla kalmaz, aynı zamanda dayanıklı ve sağlıklı kullanım sunar. Her bir detayında ustalığın izlerini taşıyan tasarımıyla, açık alanlarınıza şıklık ve konfor katar. Özel tasarımı sayesinde mekanınıza mükemmel uyum sağlar ve uzun süreli kullanımlarda bile güvenle tercih edilebilir.",https://www.pinkhometr.com.tr/urun/pnk-285,7,images/PNK285/PNK285_01.jpg | images/PNK285/PNK285_02.webp | images/PNK285/PNK285_03.webp | images/PNK285/PNK285_04.webp | images/PNK285/PNK285_05.webp | images/PNK285/PNK285_06.webp | images/PNK285/PNK285_07.webp
PNK297,PNK 297,,"200X100CM KESTANE MASA 4 ADET İPLİ SANDALYE (GRİ KETEN) 180CM BANK Kestane Ahşap Masa ve Sandalye-Bank Takımı – Doğallık ve Şıklığın Buluştuğu Tasarım Özenle el yapımı olarak üretilmiş bu kestane masa, 4 ipli sandalye ve 180’lik bank ile yemek alanınıza hem estetik hem de fonksiyonel bir değer katar. Masanın sağlam yapısı, sandalyelerin ergonomik tasarımı ve bankın konforu sayesinde uzun süreli oturumlar rahatlıkla sağlanır. Ahşabın doğal dokusu ve ipli detaylar, mekanınıza sıcaklık ve zarif bir görünüm kazandırır. Hem şıklığı hem de kullanım kolaylığını bir arada sunan bu set, aile yemekleri ve davetler için ideal bir tercihtir.",https://www.pinkhometr.com.tr/urun/pnk-297,7,images/PNK297/PNK297_01.webp | images/PNK297/PNK297_02.jpg | images/PNK297/PNK297_03.webp | images/PNK297/PNK297_04.webp | images/PNK297/PNK297_05.webp | images/PNK297/PNK297_06.webp | images/PNK297/PNK297_07.jpg
PNK299,PNK 299,,"Ahşap Yatak – Doğallık ve Konforun Buluştuğu Tasarım Özenle el yapımı olarak üretilmiş bu ahşap yatak, yatak odanıza sıcaklık ve doğal bir estetik kazandırır. Sağlam ve dayanıklı yapısı sayesinde uzun yıllar güvenle kullanılabilir. Ahşabın doğal dokusu, mekanınıza huzurlu bir atmosfer sunarken, ergonomik tasarımıyla konforlu bir uyku deneyimi sağlar. Hem şıklığı hem de fonksiyonelliği bir arada sunan bu tasarım, yatak odanıza zarif bir dokunuş katacaktır.",https://www.pinkhometr.com.tr/urun/pnk-299,4,images/PNK299/PNK299_01.webp | images/PNK299/PNK299_02.webp | images/PNK299/PNK299_03.png | images/PNK299/PNK299_04.png
PNK305,PNK 305,,220X100CM 35CM YÜKSEKLİK KÜTÜK AYAKLI İREKO AĞACI DAYBED.,https://www.pinkhometr.com.tr/urun/pnk-305,2,images/PNK305/PNK305_01.jpg | images/PNK305/PNK305_02.jpg
PNK0313,pnk0313,,"90x250cm Daybed Kanape Zarif ve konforlu tasarımıyla öne çıkan daybed kanape modelimiz , hem iç hem dış mekanlarda keyifli bir kullanım sunar. Tamamen doğal dokusunu koruyan yapısı sayesinde, bulunduğu ortama sıcak ve estetik bir hava katar. Sağlamlığı ve el işçiliğiyle uzun yıllar boyunca ilk günkü formunu korur. İster terasınızda, ister salonunuzda; rahatlığın ve doğallığın keyfini yaşayın.",https://www.pinkhometr.com.tr/urun/pnk0313,9,images/PNK0313/PNK0313_01.webp | images/PNK0313/PNK0313_02.webp | images/PNK0313/PNK0313_03.webp | images/PNK0313/PNK0313_04.webp | images/PNK0313/PNK0313_05.webp | images/PNK0313/PNK0313_06.webp | images/PNK0313/PNK0313_07.png | images/PNK0313/PNK0313_08.jpg | images/PNK0313/PNK0313_09.jpg
PNK315,PNK 315,,50x200x50cm Meşe Tv ünitesi,https://www.pinkhometr.com.tr/urun/pnk-315,4,images/PNK315/PNK315_01.webp | images/PNK315/PNK315_02.webp | images/PNK315/PNK315_03.png | images/PNK315/PNK315_04.webp
PNK388,PNK 388,,"160x200x200cm İROKO AHŞABINDAN LOCA Doğanın Zarafetini Yansıtan El Emeği Loca Tamamen el işçiliğiyle üretilen bu özel loca, doğal ahşabın sıcaklığını ve zarafetini yaşam alanlarınıza taşır. İroko ağacının dayanıklı ve doğal yapısı, ürüne hem uzun ömür hem de estetik bir karakter kazandırır. Ustaların özenli çalışmasıyla şekillenen bu tasarım, sade görünümüyle doğallığın en şık halini sunar. Ahşabın doğal yapısı, bulunduğu ortama ferahlık ve denge kazandırırken insan sağlığı açısından da son derece faydalıdır. Kimyasal işlem görmeden üretilmiş olması sayesinde, doğanın saf enerjisini hissettirir ve bulunduğu alanın havasını iyileştirir. Doğal malzemenin verdiği sıcaklık, dinlenme alanlarında huzuru artırır ve ortama sakin bir atmosfer kazandırır. Hem iç hem dış mekânlarda kullanılabilecek bu el yapımı loca, sağlam yapısı ve zarif tasarımıyla uzun yıllar size eşlik eder. Doğayla iç içe, estetik ve konforlu bir yaşam alanı oluşturmak isteyenler için ideal bir seçimdir.",https://www.pinkhometr.com.tr/urun/pnk-388,7,images/PNK388/PNK388_01.png | images/PNK388/PNK388_02.webp | images/PNK388/PNK388_03.webp | images/PNK388/PNK388_04.webp | images/PNK388/PNK388_05.webp | images/PNK388/PNK388_06.webp | images/PNK388/PNK388_07.webp
PNK420,pnk 420,,"100x250 cm ireko ağacı İroko Ağacı Masa – Dayanıklılık ve Doğallığın Buluştuğu Tasarım Özenle el yapımı olarak üretilmiş bu i̇roko ağacı masa, mekanınıza hem estetik hem de fonksiyonel bir değer katar. Sağlam ve dayanıklı yapısı, uzun yıllar güvenle kullanım sağlar. İroko ağacının doğal dokusu, yemek veya çalışma alanlarınıza sıcaklık ve zarif bir görünüm kazandırır. Hem şıklığı hem de kullanım kolaylığını bir arada sunan bu masa, mekanınıza karakter katacak ideal bir tercihtir.",https://www.pinkhometr.com.tr/urun/pnk-420,6,images/PNK420/PNK420_01.webp | images/PNK420/PNK420_02.webp | images/PNK420/PNK420_03.webp | images/PNK420/PNK420_04.jpg | images/PNK420/PNK420_05.webp | images/PNK420/PNK420_06.webp
PNK470,PNK 470,,"100x250cm 8 kişilik Masa Doğadan Gelen Zarafet: Iroko Ahşap 6-8 Kişilik Masa Takımı Zamansız tasarımı, doğal dokusu ve eşsiz dayanıklılığıyla yaşam alanlarınıza hem estetik hem de sağlık katacak bir masa takımıyla tanışın: Iroko Ahşap 6 Kişilik Masa Takımı. Iroko Ağacının Gücü Afrika kökenli olan iroko ağacı , doğal yağ oranı yüksek, son derece dayanıklı ve dış etkenlere karşı dirençli bir ağaç türüdür. Suya, güneşe ve nem değişimlerine karşı güçlü yapısıyla sadece iç mekanlarda değil, açık alanlarda da uzun ömürlü kullanım sunar. Uzun Ömürlü & Sağlıklı Kullanım Iroko ahşabı yalnızca sağlamlığıyla değil, aynı zamanda insan sağlığına olumlu etkileriyle de bilinir. Anti-bakteriyel özellikleri , doğal lif yapısı ve kimyasal işlem gerektirmeyen yapısıyla sağlıklı yaşam alanları oluşturur. Cilde temas ettiğinde sıcak ve doğal bir his verir, toksik madde barındırmaz. 6-8 Kişilik Konfor & Şıklık Geniş yüzeyi ve ergonomik tasarımıyla 6-8 kişinin rahatça oturabileceği şekilde tasarlanmıştır. İster ailenizle keyifli bir akşam yemeği, ister dostlarınızla uzun sohbetler… Bu masa takımı, her anınıza şıklık ve konfor katar. Özel Ölçü Seçeneği Her yaşam alanı farklıdır, biz de bunun farkındayız. Bu yüzden masa takımımız, sizin ihtiyacınıza göre özel ölçülerle üretilebilmektedir . Geniş balkonlar, dar mutfaklar ya da geniş salonlar için ideal çözümler sunuyoruz. Estetik ve El İşçiliği Her parça, ustalarımız tarafından özenle işlenir. Iroko’nun doğal damar yapısı ve sıcak rengiyle her masa takımımız benzersiz bir sanat eseri gibidir. Masanız zamanla patina kazanır, güzelleşir; yıllar geçtikçe karakter kazanır. Özel sipariş ve detaylı bilgi için bizimle iletişime geçin. Doğaya saygılı, sağlığa dost ve uzun ömürlü bir masa takımıyla yaşam alanınızı yeniden keşfedin.",https://www.pinkhometr.com.tr/urun/pnk-470,10,images/PNK470/PNK470_01.webp | images/PNK470/PNK470_02.webp | images/PNK470/PNK470_03.png | images/PNK470/PNK470_04.webp | images/PNK470/PNK470_05.jpg | images/PNK470/PNK470_06.webp | images/PNK470/PNK470_07.png | images/PNK470/PNK470_08.jpg | images/PNK470/PNK470_09.png | images/PNK470/PNK470_10.webp
PNK471,PNK 471,,"80x200cm 3lü Koltuk 80x150cm 2li Koltuk 80x80cm 2 adet tekli sehpa Doğallığın ve Şıklığın Buluştuğu El Yapımı Oturma Grubu Evlerinize sadece mobilya değil, doğanın huzurunu taşıyoruz. Tamamen iroko ağacından üretilen 3-2-1-1 oturma grubu ve 2 adet sehpasıyla, estetiği ve sağlamlığı bir araya getirdik. Neden iroko? Afrika’nın değerli ağaçlarından biri olan iroko, dayanıklılığıyla bilinir. Doğal dokusu ve sıcak tonlarıyla bulunduğu ortama huzur verir. Ahşabın canlı enerjisi, bulunduğu mekânda insanın ruhuna iyi gelir ve doğayla bağ kurmasını sağlar. El işçiliği & Özel Tasarım Her parça titizlikle el işçiliğiyle üretiliyor. Sadece standart ölçülerle değil, dilediğiniz boyut ve tasarımda da hazırlanabiliyor. Böylece evinizin ruhuna ve tarzına en uygun mobilyaya sahip oluyorsunuz. Dayanıklı, doğal ve size özel… Sadece bir mobilya değil, ömür boyu doğallığını koruyan bir yaşam alanı sunuyoruz.",https://www.pinkhometr.com.tr/urun/pnk-471,7,images/PNK471/PNK471_01.webp | images/PNK471/PNK471_02.webp | images/PNK471/PNK471_03.webp | images/PNK471/PNK471_04.webp | images/PNK471/PNK471_05.png | images/PNK471/PNK471_06.webp | images/PNK471/PNK471_07.webp
PNK472,PNK 472,,"160x200x200cm Loca Doğanın Gücüyle Şıklığın Buluşması – Kestane Ağacından Özel Tasarım Havuz kenarında, bahçenizde ya da terasınızda kendinize ait huzurlu bir köşe hayal edin. İşte bu eşsiz tasarım, tamamen kestane ağacından üretilerek doğallığın sıcaklığını yaşam alanlarınıza taşıyor. Kestane Ağacının Farkı Dayanıklılığıyla bilinen kestane ağacı, yıllara meydan okuyan sağlamlığı ve doğal dokusuyla öne çıkar. Nem ve dış etkenlere karşı yüksek direnci sayesinde uzun ömürlüdür. Ayrıca doğal görünümü, bulunduğu ortama hem estetik hem de samimi bir hava katar. Özel Ölçü & El İşçiliği Her detayında özenli el işçiliği bulunan tasarım, isteğe göre özel ölçü ve siparişle hazırlanabiliyor. Böylece ister geniş bahçenize, ister butik otelinize, ister villanıza tam uyumlu hale geliyor. Doğal, zarif ve huzur verici… Sadece bir mobilya değil, yaşamınıza doğanın ferahlığını taşıyan özel bir alan sunuyoruz.",https://www.pinkhometr.com.tr/urun/pnk-472,7,images/PNK472/PNK472_01.webp | images/PNK472/PNK472_02.webp | images/PNK472/PNK472_03.webp | images/PNK472/PNK472_04.png | images/PNK472/PNK472_05.webp | images/PNK472/PNK472_06.webp | images/PNK472/PNK472_07.webp
PNK473,PNK 473,,"45x150x80cm Doğallık ve İşlevselliğin Birleşimi – Ahşap Dolap Hem şık bir tasarım hem de kullanışlı bir depolama alanı arayanlar için özel olarak tasarlandı. Tamamen doğal ahşaptan üretilen bu dolap, dayanıklılığıyla uzun yıllar boyunca yaşam alanlarınızda yerini korur. Doğal Ahşabın Zarafeti Sıcak tonları ve doğal dokusuyla bulunduğu mekâna huzurlu bir hava katar. İster bahçede, ister verandada, ister iç mekânda… Her ortamla uyum sağlar. El İşçiliği & Özel Tasarım Kapaklı ve raflı yapısıyla hem şık hem de fonksiyonel bir depolama çözümü sunar. İhtiyaca göre özel ölçülerle sipariş edilebilir. Dayanıklı, estetik ve doğaya yakın… Sadece bir dolap değil; yaşam alanınıza doğal bir şıklık katan özel bir parça.",https://www.pinkhometr.com.tr/urun/pnk-473,4,images/PNK473/PNK473_01.png | images/PNK473/PNK473_02.webp | images/PNK473/PNK473_03.webp | images/PNK473/PNK473_04.webp
PNK474,PNK 474,,"Özel yatak ölçüsüne göre yapılmaktadır. Standar yatak ölçüsü 160x200cm dir. Doğallığın Huzuru – Masif Ahşap Yatak Evinizin en özel köşesi olan yatak odanıza, doğanın sıcaklığını taşıyoruz. Tamamen masif ahşaptan üretilen bu yatak, sade çizgileri ve doğal dokusuyla hem modern hem de zamansız bir tasarım sunuyor. Ahşabın Gücü Doğal ahşap, bulunduğu mekâna huzur ve sıcaklık katar. Dayanıklılığı sayesinde uzun yıllar güvenle kullanılırken, doğal enerjisi uyku kalitenize de olumlu etki eder. El İşçiliği & Özel Tasarım Her detayında ustalık barındıran yatak ve komodinler, tamamen el işçiliğiyle üretiliyor. İsteğe göre özel ölçülerle hazırlanarak yaşam alanınıza tam uyum sağlar. Sade, doğal ve zarif… Sadece bir yatak değil; hayatınıza doğanın dinginliğini ve modern şıklığını katacak özel bir parça.",https://www.pinkhometr.com.tr/urun/pnk-474,3,images/PNK474/PNK474_01.webp | images/PNK474/PNK474_02.webp | images/PNK474/PNK474_03.png
PNK475,PNK 475,,"110x350cm 1 adet daybed 110x300cm 1 adet daybed 110x102cm 2 adet tekli Doğal Zarafetin Yeni Tanımı Zamansız bir estetik anlayışıyla tasarlanan bu özel oturma grubu, sade çizgileri ve güçlü duruşuyla modern lüksü yeniden tanımlıyor. El işçiliğiyle şekillendirilmiş masif ahşap, her detayında doğanın asaletiyle bütünleşirken mekâna sofistike bir sıcaklık kazandırıyor. Yüksek konforlu oturum alanları ve dengeli oranları, konuklarınıza yalnızca rahatlık değil, aynı zamanda seçkin bir atmosfer sunar. Doğal malzemenin verdiği huzur, şehir manzarasının dinginliğiyle buluştuğunda, ortaya kusursuz bir denge çıkar. Bu oturma grubu, lüksün sessiz ama güçlü ifadesidir.",https://www.pinkhometr.com.tr/urun/pnk-475,7,images/PNK475/PNK475_01.png | images/PNK475/PNK475_02.webp | images/PNK475/PNK475_03.webp | images/PNK475/PNK475_04.webp | images/PNK475/PNK475_05.webp | images/PNK475/PNK475_06.webp | images/PNK475/PNK475_07.webp
PNK476,PNK 476,,"100x250 Ahşap Masa ve 6 Sandalye Takımı Sevdiklerinizle bir araya geldiğiniz sofralara doğallık katın. Masif ahşaptan üretilen bu masa ve 6 sandalyeden oluşan takım, sağlamlığı ve estetik tasarımıyla uzun yıllar kullanım için özel olarak tasarlanmıştır. Ahşabın doğal dokusu, bulunduğu ortama sıcaklık ve samimiyet katarken, insan ruhuna da huzur verir. Doğal malzemenin enerjisi, yaşam alanlarınıza dinginlik getirir. Her bir parça özenli el işçiliğiyle üretilir. Ayrıca standart ölçülerle sınırlı kalmadan, özel ölçü ve sipariş üzerine de hazırlanabilmektedir. Sadece bir mobilya değil, yaşam alanlarınıza doğallık ve zarafet katan özel bir tasarım sunuyoruz.",https://www.pinkhometr.com.tr/urun/pnk-476,7,images/PNK476/PNK476_01.webp | images/PNK476/PNK476_02.webp | images/PNK476/PNK476_03.webp | images/PNK476/PNK476_04.jpg | images/PNK476/PNK476_05.webp | images/PNK476/PNK476_06.webp | images/PNK476/PNK476_07.png
PNK477,PNK 477,,"100x230cm 1 adet ireko masa Ahşap Masa ve Oturma Takımı Doğallığın ve sağlamlığın buluştuğu bu özel tasarım; 6 adet tek kişilik sandalye, 1 adet uzun üç kişilik oturma alanı ve 1 adet masadan oluşmaktadır. Tamamen masif ahşaptan üretilen takım, hem estetik hem de dayanıklılığıyla öne çıkar. Ahşabın doğal dokusu, bulunduğu ortama sıcaklık katar ve insana huzur verir. Doğadan gelen bu enerji, yaşam alanlarınıza samimiyet ve dinginlik taşır. Her parça titizlikle el işçiliğiyle hazırlanır. Bununla birlikte yalnızca standart ölçülerle sınırlı değildir; özel ölçü ve sipariş imkânı sayesinde mekanlarınıza tam uyum sağlayacak şekilde üretim yapılabilmektedir. Bu takım, sadece bir mobilya değil, doğallığıyla yaşam alanlarınıza değer katan özel bir tasarımdır.",https://www.pinkhometr.com.tr/urun/pnk-477,7,images/PNK477/PNK477_01.webp | images/PNK477/PNK477_02.webp | images/PNK477/PNK477_03.webp | images/PNK477/PNK477_04.jpg | images/PNK477/PNK477_05.webp | images/PNK477/PNK477_06.png | images/PNK477/PNK477_07.webp
